XX XXX XXXXXXXX
11 011 01001100
11 011 01001101
11 011 01001110
11 011 01001111
11 011 01010000
11 011 01010001
11 011 01010010
11 011 01010011
11 011 01010100
11 011 01010101
11 011 01010110
11 011 01010111
11 011 01011000
11 011 01011001
11 011 01011010
11 011 01011011
11 011 01011100
11 011 01011101
11 011 01011110
11 011 01011111
11 011 01100000
11 011 01100001
11 011 01100010
11 011 01100011
11 011 01100100
11 011 01100101
11 011 01100110
11 011 01100111
11 011 01101000
11 011 01101001
11 011 01101010
11 011 01101011
11 011 01101100
11 011 01101101
11 011 01101110
11 011 01101111
11 011 01110000
11 011 01110001
11 011 01110010
11 011 01110011
11 011 01110100
11 011 01110101
11 011 01110110
11 011 01110111
11 011 01111000
11 011 01111001
11 011 01111010
11 011 01111011
11 011 01111100
11 011 01111101
11 011 01111110
11 011 01111111
11 011 10000000
11 011 10000001
11 011 10000010
11 011 10000011
11 011 10000100
11 011 10000101
11 011 10000110
11 011 10000111
11 011 10001000
11 011 10001001
11 011 10001010
11 011 10001011
11 011 10001100
11 011 10001101
11 011 10001110
11 011 10001111
11 011 10010000
11 011 10010001
11 011 10010010
11 011 10010011
11 011 10010100
11 011 10010101
11 011 10010110
11 011 10010111
11 011 10011000
11 011 10011001
11 011 10011010
11 011 10011011
11 011 10011100
11 011 10011101
11 011 10011110
11 011 10011111
11 011 10100000
11 011 10100001
11 011 10100010
11 011 10100011
11 011 10100100
11 011 10100101
11 011 10100110
11 011 10100111
11 011 10101000
11 011 10101001
11 011 10101010
11 011 10101011
11 011 10101100
11 011 10101101
11 011 10101110
11 011 10101111
11 011 10110000
11 011 10110001
11 011 10110010
11 011 10110011
11 011 10110100
11 011 10110101
11 011 10110110
11 011 10110111
11 011 10111000
11 011 10111001
11 011 10111010
11 011 10111011
11 011 10111100
11 011 10111101
11 011 10111110
11 011 10111111
11 011 11000000
11 011 11000001
11 011 11000010
11 011 11000011
11 011 11000100
11 011 11000101
11 011 11000110
11 011 11000111
11 011 11001000
11 011 11001001
11 011 11001010
11 011 11001011
11 011 11001100
11 011 11001101
11 011 11001110
11 011 11001111
11 011 11010000
11 011 11010001
11 011 11010010
11 011 11010011
11 011 11010100
11 011 11010101
11 011 11010110
11 011 11010111
11 011 11011000
11 011 11011001
11 011 11011010
11 011 11011011
11 011 11011100
11 011 11011101
11 011 11011110
11 011 11011111
11 011 11100000
11 011 11100001
11 011 11100010
11 011 11100011
11 011 11100100
11 011 11100101
11 011 11100110
11 011 11100111
11 011 11101000
11 011 11101001
11 011 11101010
11 011 11101011
11 011 11101100
11 011 11101101
11 011 11101110
11 011 11101111
11 011 11110000
11 011 11110001
11 011 11110010
11 011 11110011
11 011 11110100
11 011 11110101
11 011 11110110
11 011 11110111
11 011 11111000
11 011 11111001
11 011 11111010
11 011 11111011
11 011 11111100
11 011 11111101
11 011 11111110
11 011 11111111
11 100 00000000
11 100 00000001
11 100 00000010
11 100 00000011
11 100 00000100
11 100 00000101
11 100 00000110
11 100 00000111
11 100 00001000
11 100 00001001
11 100 00001010
11 100 00001011
11 100 00001100
11 100 00001101
11 100 00001110
11 100 00001111
11 100 00010000
11 100 00010001
11 100 00010010
11 100 00010011
11 100 00010100
11 100 00010101
11 100 00010110
11 100 00010111
11 100 00011000
11 100 00011001
11 100 00011010
11 100 00011011
11 100 00011100
11 100 00011101
11 100 00011110
11 100 00011111
11 100 00100000
11 100 00100001
11 100 00100010
11 100 00100011
11 100 00100100
11 100 00100101
11 100 00100110
11 100 00100111
11 100 00101000
11 100 00101001
11 100 00101010
11 100 00101011
11 100 00101100
11 100 00101101
11 100 00101110
11 100 00101111
11 100 00110000
11 100 00110001
11 100 00110010
11 100 00110011
11 100 00110100
11 100 00110101
11 100 00110110
11 100 00110111
11 100 00111000
11 100 00111001
11 100 00111010
11 100 00111011
11 100 00111100
11 100 00111101
11 100 00111110
11 100 00111111
11 100 01000000
11 100 01000001
11 100 01000010
11 100 01000011
11 100 01000100
11 100 01000101
11 100 01000110
11 100 01000111
11 100 01001000
11 100 01001001
11 100 01001010
11 100 01001011
11 100 01001100
11 100 01001101
11 100 01001110
11 100 01001111
11 100 01010000
11 100 01010001
11 100 01010010
11 100 01010011
11 100 01010100
11 100 01010101
11 100 01010110
11 100 01010111
11 100 01011000
11 100 01011001
11 100 01011010
11 100 01011011
11 100 01011100
11 100 01011101
11 100 01011110
11 100 01011111
11 100 01100000
11 100 01100001
11 100 01100010
11 100 01100011
11 100 01100100
11 100 01100101
11 100 01100110
11 100 01100111
11 100 01101000
11 100 01101001
11 100 01101010
11 100 01101011
11 100 01101100
11 100 01101101
11 100 01101110
11 100 01101111
11 100 01110000
11 100 01110001
11 100 01110010
11 100 01110011
11 100 01110100
11 100 01110101
11 100 01110110
11 100 01110111
11 100 01111000
11 100 01111001
11 100 01111010
11 100 01111011
11 100 01111100
11 100 01111101
11 100 01111110
11 100 01111111
11 100 10000000
11 100 10000001
11 100 10000010
11 100 10000011
11 100 10000100
11 100 10000101
11 100 10000110
11 100 10000111
11 100 10001000
11 100 10001001
11 100 10001010
11 100 10001011
11 100 10001100
11 100 10001101
11 100 10001110
11 100 10001111
11 100 10010000
11 100 10010001
11 100 10010010
11 100 10010011
11 100 10010100
11 100 10010101
11 100 10010110
11 100 10010111
11 100 10011000
11 100 10011001
11 100 10011010
11 100 10011011
11 100 10011100
11 100 10011101
11 100 10011110
11 100 10011111
11 100 10100000
11 100 10100001
11 100 10100010
11 100 10100011
11 100 10100100
11 100 10100101
11 100 10100110
11 100 10100111
11 100 10101000
11 100 10101001
11 100 10101010
11 100 10101011
11 100 10101100
11 100 10101101
11 100 10101110
11 100 10101111
11 100 10110000
11 100 10110001
11 100 10110010
11 100 10110011
11 100 10110100
11 100 10110101
11 100 10110110
11 100 10110111
11 100 10111000
11 100 10111001
11 100 10111010
11 100 10111011
11 100 10111100
11 100 10111101
11 100 10111110
11 100 10111111
11 100 11000000
11 100 11000001
11 100 11000010
11 100 11000011
11 100 11000100
11 100 11000101
11 100 11000110
11 100 11000111
11 100 11001000
11 100 11001001
11 100 11001010
11 100 11001011
11 100 11001100
11 100 11001101
11 100 11001110
11 100 11001111
11 100 11010000
11 100 11010001
11 100 11010010
11 100 11010011
11 100 11010100
11 100 11010101
11 100 11010110
11 100 11010111
11 100 11011000
11 100 11011001
11 100 11011010
11 100 11011011
11 100 11011100
11 100 11011101
11 100 11011110
11 100 11011111
11 100 11100000
11 100 11100001
11 100 11100010
11 100 11100011
11 100 11100100
11 100 11100101
11 100 11100110
11 100 11100111
11 100 11101000
11 100 11101001
11 100 11101010
11 100 11101011
11 100 11101100
11 100 11101101
11 100 11101110
11 100 11101111
11 100 11110000
11 100 11110001
11 100 11110010
11 100 11110011
11 100 11110100
11 100 11110101
11 100 11110110
11 100 11110111
11 100 11111000
11 100 11111001
11 100 11111010
11 100 11111011
11 100 11111100
11 100 11111101
11 100 11111110
11 100 11111111
11 101 00000000
11 101 00000001
11 101 00000010
11 101 00000011
11 101 00000100
11 101 00000101
11 101 00000110
11 101 00000111
11 101 00001000
11 101 00001001
11 101 00001010
11 101 00001011
11 101 00001100
11 101 00001101
11 101 00001110
11 101 00001111
11 101 00010000
11 101 00010001
11 101 00010010
11 101 00010011
11 101 00010100
11 101 00010101
11 101 00010110
11 101 00010111
11 101 00011000
11 101 00011001
11 101 00011010
11 101 00011011
11 101 00011100
11 101 00011101
11 101 00011110
11 101 00011111
11 101 00100000
11 101 00100001
11 101 00100010
11 101 00100011
11 101 00100100
11 101 00100101
11 101 00100110
11 101 00100111
11 101 00101000
11 101 00101001
11 101 00101010
11 101 00101011
11 101 00101100
11 101 00101101
11 101 00101110
11 101 00101111
11 101 00110000
11 101 00110001
11 101 00110010
11 101 00110011
11 101 00110100
11 101 00110101
11 101 00110110
11 101 00110111
11 101 00111000
11 101 00111001
11 101 00111010
11 101 00111011
11 101 00111100
11 101 00111101
11 101 00111110
11 101 00111111
11 101 01000000
11 101 01000001
11 101 01000010
11 101 01000011
11 101 01000100
11 101 01000101
11 101 01000110
11 101 01000111
11 101 01001000
11 101 01001001
11 101 01001010
11 101 01001011
11 101 01001100
11 101 01001101
11 101 01001110
11 101 01001111
11 101 01010000
11 101 01010001
11 101 01010010
11 101 01010011
11 101 01010100
11 101 01010101
11 101 01010110
11 101 01010111
11 101 01011000
11 101 01011001
11 101 01011010
11 101 01011011
11 101 01011100
11 101 01011101
11 101 01011110
11 101 01011111
11 101 01100000
11 101 01100001
11 101 01100010
11 101 01100011
11 101 01100100
11 101 01100101
11 101 01100110
11 101 01100111
11 101 01101000
11 101 01101001
11 101 01101010
11 101 01101011
11 101 01101100
11 101 01101101
11 101 01101110
11 101 01101111
11 101 01110000
11 101 01110001
11 101 01110010
11 101 01110011
11 101 01110100
11 101 01110101
11 101 01110110
11 101 01110111
11 101 01111000
11 101 01111001
11 101 01111010
11 101 01111011
11 101 01111100
11 101 01111101
11 101 01111110
11 101 01111111
11 101 10000000
11 101 10000001
11 101 10000010
11 101 10000011
11 101 10000100
11 101 10000101
11 101 10000110
11 101 10000111
11 101 10001000
11 101 10001001
11 101 10001010
11 101 10001011
11 101 10001100
11 101 10001101
11 101 10001110
11 101 10001111
11 101 10010000
11 101 10010001
11 101 10010010
11 101 10010011
11 101 10010100
11 101 10010101
11 101 10010110
11 101 10010111
11 101 10011000
11 101 10011001
11 101 10011010
11 101 10011011
11 101 10011100
11 101 10011101
11 101 10011110
11 101 10011111
11 101 10100000
11 101 10100001
11 101 10100010
11 101 10100011
11 101 10100100
11 101 10100101
11 101 10100110
11 101 10100111
11 101 10101000
11 101 10101001
11 101 10101010
11 101 10101011
11 101 10101100
11 101 10101101
11 101 10101110
11 101 10101111
11 101 10110000
11 101 10110001
11 101 10110010
11 101 10110011
11 101 10110100
11 101 10110101
11 101 10110110
11 101 10110111
11 101 10111000
11 101 10111001
11 101 10111010
11 101 10111011
11 101 10111100
11 101 10111101
11 101 10111110
11 101 10111111
11 101 11000000
11 101 11000001
11 101 11000010
11 101 11000011
11 101 11000100
11 101 11000101
11 101 11000110
11 101 11000111
11 101 11001000
11 101 11001001
11 101 11001010
11 101 11001011
11 101 11001100
11 101 11001101
11 101 11001110
11 101 11001111
11 101 11010000
11 101 11010001
11 101 11010010
11 101 11010011
11 101 11010100
11 101 11010101
11 101 11010110
11 101 11010111
11 101 11011000
11 101 11011001
11 101 11011010
11 101 11011011
11 101 11011100
11 101 11011101
11 101 11011110
11 101 11011111
11 101 11100000
11 101 11100001
11 101 11100010
11 101 11100011
11 101 11100100
11 101 11100101
11 101 11100110
11 101 11100111
11 101 11101000
11 101 11101001
11 101 11101010
11 101 11101011
11 101 11101100
11 101 11101101
11 101 11101110
11 101 11101111
11 101 11110000
11 101 11110001
11 101 11110010
11 101 11110011
11 101 11110100
11 101 11110101
11 101 11110110
11 101 11110111
11 101 11111000
11 101 11111001
11 101 11111010
11 101 11111011
11 101 11111100
11 101 11111101
11 101 11111110
11 101 11111111
11 110 00000000
11 110 00000001
11 110 00000010
11 110 00000011
11 110 00000100
11 110 00000101
11 110 00000110
11 110 00000111
11 110 00001000
11 110 00001001
11 110 00001010
11 110 00001011
11 110 00001100
11 110 00001101
11 110 00001110
11 110 00001111
11 110 00010000
11 110 00010001
11 110 00010010
11 110 00010011
11 110 00010100
11 110 00010101
11 110 00010110
11 110 00010111
11 110 00011000
11 110 00011001
11 110 00011010
11 110 00011011
11 110 00011100
11 110 00011101
11 110 00011110
11 110 00011111
11 110 00100000
11 110 00100001
11 110 00100010
11 110 00100011
11 110 00100100
11 110 00100101
11 110 00100110
11 110 00100111
11 110 00101000
11 110 00101001
11 110 00101010
11 110 00101011
11 110 00101100
11 110 00101101
11 110 00101110
11 110 00101111
11 110 00110000
11 110 00110001
11 110 00110010
11 110 00110011
11 110 00110100
11 110 00110101
11 110 00110110
11 110 00110111
11 110 00111000
11 110 00111001
11 110 00111010
11 110 00111011
11 110 00111100
11 110 00111101
11 110 00111110
11 110 00111111
11 110 01000000
11 110 01000001
11 110 01000010
11 110 01000011
11 110 01000100
11 110 01000101
11 110 01000110
11 110 01000111
11 110 01001000
11 110 01001001
11 110 01001010
11 110 01001011
11 110 01001100
11 110 01001101
11 110 01001110
11 110 01001111
11 110 01010000
11 110 01010001
11 110 01010010
11 110 01010011
11 110 01010100
11 110 01010101
11 110 01010110
11 110 01010111
11 110 01011000
11 110 01011001
11 110 01011010
11 110 01011011
11 110 01011100
11 110 01011101
11 110 01011110
11 110 01011111
11 110 01100000
11 110 01100001
11 110 01100010
11 110 01100011
11 110 01100100
11 110 01100101
11 110 01100110
11 110 01100111
11 110 01101000
11 110 01101001
11 110 01101010
11 110 01101011
11 110 01101100
11 110 01101101
11 110 01101110
11 110 01101111
11 110 01110000
11 110 01110001
11 110 01110010
11 110 01110011
11 110 01110100
11 110 01110101
11 110 01110110
11 110 01110111
11 110 01111000
11 110 01111001
11 110 01111010
11 110 01111011
11 110 01111100
11 110 01111101
11 110 01111110
11 110 01111111
11 110 10000000
11 110 10000001
11 110 10000010
11 110 10000011
11 110 10000100
11 110 10000101
11 110 10000110
11 110 10000111
11 110 10001000
11 110 10001001
11 110 10001010
11 110 10001011
11 110 10001100
11 110 10001101
11 110 10001110
11 110 10001111
11 110 10010000
11 110 10010001
11 110 10010010
11 110 10010011
11 110 10010100
11 110 10010101
11 110 10010110
11 110 10010111
11 110 10011000
11 110 10011001
11 110 10011010
11 110 10011011
11 110 10011100
11 110 10011101
11 110 10011110
11 110 10011111
11 110 10100000
11 110 10100001
11 110 10100010
11 110 10100011
11 110 10100100
11 110 10100101
11 110 10100110
11 110 10100111
11 110 10101000
11 110 10101001
11 110 10101010
11 110 10101011
11 110 10101100
11 110 10101101
11 110 10101110
11 110 10101111
11 110 10110000
11 110 10110001
11 110 10110010
11 110 10110011
11 110 10110100
11 110 10110101
11 110 10110110
11 110 10110111
11 110 10111000
11 110 10111001
11 110 10111010
11 110 10111011
11 110 10111100
11 110 10111101
11 110 10111110
11 110 10111111
11 110 11000000
11 110 11000001
11 110 11000010
11 110 11000011
11 110 11000100
11 110 11000101
11 110 11000110
11 110 11000111
11 110 11001000
11 110 11001001
11 110 11001010
11 110 11001011
11 110 11001100
11 110 11001101
11 110 11001110
11 110 11001111
11 110 11010000
11 110 11010001
11 110 11010010
11 110 11010011
11 110 11010100
11 110 11010101
11 110 11010110
11 110 11010111
11 110 11011000
11 110 11011001
11 110 11011010
11 110 11011011
11 110 11011100
11 110 11011101
11 110 11011110
11 110 11011111
11 110 11100000
11 110 11100001
11 110 11100010
11 110 11100011
11 110 11100100
11 110 11100101
11 110 11100110
11 110 11100111
11 110 11101000
11 110 11101001
11 110 11101010
11 110 11101011
11 110 11101100
11 110 11101101
11 110 11101110
11 110 11101111
11 110 11110000
11 110 11110001
11 110 11110010
11 110 11110011
11 110 11110100
11 110 11110101
11 110 11110110
11 110 11110111
11 110 11111000
11 110 11111001
11 110 11111010
11 110 11111011
11 110 11111100
11 110 11111101
11 110 11111110
11 110 11111111
11 111 00000000
11 111 00000001
11 111 00000010
11 111 00000011
11 111 00000100
11 111 00000101
11 111 00000110
11 111 00000111
11 111 00001000
11 111 00001001
11 111 00001010
11 111 00001011
11 111 00001100
11 111 00001101
11 111 00001110
11 111 00001111
11 111 00010000
11 111 00010001
11 111 00010010
11 111 00010011
11 111 00010100
11 111 00010101
11 111 00010110
11 111 00010111
11 111 00011000
11 111 00011001
11 111 00011010
11 111 00011011
11 111 00011100
11 111 00011101
11 111 00011110
11 111 00011111
11 111 00100000
11 111 00100001
11 111 00100010
11 111 00100011
11 111 00100100
11 111 00100101
11 111 00100110
11 111 00100111
11 111 00101000
11 111 00101001
11 111 00101010
11 111 00101011
11 111 00101100
11 111 00101101
11 111 00101110
11 111 00101111
11 111 00110000
11 111 00110001
11 111 00110010
11 111 00110011
11 111 00110100
11 111 00110101
11 111 00110110
11 111 00110111
11 111 00111000
11 111 00111001
11 111 00111010
11 111 00111011
11 111 00111100
11 111 00111101
11 111 00111110
11 111 00111111
11 111 01000000
11 111 01000001
11 111 01000010
11 111 01000011
11 111 01000100
11 111 01000101
11 111 01000110
11 111 01000111
11 111 01001000
11 111 01001001
11 111 01001010
11 111 01001011
11 111 01001100
11 111 01001101
11 111 01001110
11 111 01001111
11 111 01010000
11 111 01010001
11 111 01010010
11 111 01010011
11 111 01010100
11 111 01010101
11 111 01010110
11 111 01010111
11 111 01011000
11 111 01011001
11 111 01011010
11 111 01011011
11 111 01011100
11 111 01011101
11 111 01011110
11 111 01011111
11 111 01100000
11 111 01100001
11 111 01100010
11 111 01100011
11 111 01100100
11 111 01100101
11 111 01100110
11 111 01100111
11 111 01101000
11 111 01101001
11 111 01101010
11 111 01101011
11 111 01101100
11 111 01101101
11 111 01101110
11 111 01101111
11 111 01110000
11 111 01110001
11 111 01110010
11 111 01110011
11 111 01110100
11 111 01110101
11 111 01110110
11 111 01110111
11 111 01111000
11 111 01111001
11 111 01111010
11 111 01111011
11 111 01111100
11 111 01111101
11 111 01111110
11 111 01111111
11 111 10000000
11 111 10000001
11 111 10000010
11 111 10000011
11 111 10000100
11 111 10000101
11 111 10000110
11 111 10000111
11 111 10001000
11 111 10001001
11 111 10001010
11 111 10001011
11 111 10001100
11 111 10001101
11 111 10001110
11 111 10001111
11 111 10010000
11 111 10010001
11 111 10010010
11 111 10010011
11 111 10010100
11 111 10010101
11 111 10010110
11 111 10010111
11 111 10011000
11 111 10011001
11 111 10011010
11 111 10011011
11 111 10011100
11 111 10011101
11 111 10011110
11 111 10011111
11 111 10100000
11 111 10100001
11 111 10100010
11 111 10100011
11 111 10100100
11 111 10100101
11 111 10100110
11 111 10100111
11 111 10101000
11 111 10101001
11 111 10101010
11 111 10101011
11 111 10101100
11 111 10101101
11 111 10101110
11 111 10101111
11 111 10110000
11 111 10110001
11 111 10110010
11 111 10110011
11 111 10110100
11 111 10110101
11 111 10110110
11 111 10110111
11 111 10111000
11 111 10111001
11 111 10111010
11 111 10111011
11 111 10111100
11 111 10111101
11 111 10111110
11 111 10111111
11 111 11000000
11 111 11000001
11 111 11000010
11 111 11000011
11 111 11000100
11 111 11000101
11 111 11000110
11 111 11000111
11 111 11001000
11 111 11001001
11 111 11001010
11 111 11001011
11 111 11001100
11 111 11001101
11 111 11001110
11 111 11001111
11 111 11010000
11 111 11010001
11 111 11010010
11 111 11010011
11 111 11010100
11 111 11010101
11 111 11010110
11 111 11010111
11 111 11011000
11 111 11011001
11 111 11011010
11 111 11011011
11 111 11011100
11 111 11011101
11 111 11011110
11 111 11011111
11 111 11100000
11 111 11100001
11 111 11100010
11 111 11100011
11 111 11100100
11 111 11100101
11 111 11100110
11 111 11100111
11 111 11101000
11 111 11101001
11 111 11101010
11 111 11101011
11 111 11101100
11 111 11101101
11 111 11101110
11 111 11101111
11 111 11110000
11 111 11110001
11 111 11110010
11 111 11110011
11 111 11110100
11 111 11110101
11 111 11110110
11 111 11110111
11 111 11111000
11 111 11111001
11 111 11111010
11 111 11111011
11 111 11111100
11 111 11111101
11 111 11111110
11 111 11111111
.
